,distance,number_of_the_match,official_code,official_job_name,matched_Title,matched_Description
1232,164.37112,1,11-9131.00,Postmasters and Mail Superintendents,Client Care Services (Email-Writing) - Contact Centre;Tampines,
1233,59.38684,1,15-2051.01,Business Intelligence Analysts,Planning - Business Analyst,
1234,160.48221,1,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",Graduate Student Academic Coordinator,
1235,247.9632,1,25-1054.00,"Physics Teachers, Postsecondary",Entry-Level Cybersecurity Consultant: 2023,
1236,139.92416,1,47-4091.00,Segmental Pavers,Mécanicien industriel,
1237,124.69439,1,11-9141.00,"Property, Real Estate, and Community Association Managers",Head of Developer Relations (SE),
1238,139.92416,1,47-4091.00,Segmental Pavers,Mécanicien industriel,
1239,109.595,1,13-1199.04,Business Continuity Planners,Director of Business Development - Government Programs,
1240,135.04773,1,25-1054.00,"Physics Teachers, Postsecondary",PhD Candidate Physics or similar (f/m/x),
1241,227.90152,1,25-1031.00,"Architecture Teachers, Postsecondary",IBM 2023 Graduate Program - Brisbane,
1242,89.85899,1,15-1299.09,Information Technology Project Managers,Technical Communications and Intellectual Property Lead (ES),
1243,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1244,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1245,191.78955,1,11-9199.10,Wind Energy Development Managers,Analyst/Consultant Strategy & Cloud / Human Capital (m/w/d) in Hamburg,
1246,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1247,140.87387,1,27-3099.00,"Media and Communication Workers, All Other",Ingenieur Kerntechnik (all genders),
1248,137.58481,1,15-1243.00,Database Architects,Cloud Solution Architect | Data & Analytics,
1249,178.49153,1,15-1299.00,"Computer Occupations, All Other",Berater Forschung und Entwicklung Quantencomputing (all genders),
1250,171.61867,1,25-1011.00,"Business Teachers, Postsecondary","Asscociate Technical Account Manager - TechU Graduate Program , Amazon Web Services",
1251,169.34889,1,25-1199.00,"Postsecondary Teachers, All Other",(Junior) Consultant – Komplexitätsmanagement Luftfahrt (all genders),
1252,137.58481,1,15-1243.00,Database Architects,Cloud Solution Architect | Data & Analytics,
1253,185.33905,1,27-2012.05,Media Technical Directors/Managers,Reception / Office Service Specialist Munich,
1254,169.34889,1,25-1199.00,"Postsecondary Teachers, All Other",(Junior) Consultant – Komplexitätsmanagement Luftfahrt (all genders),
1255,60.743675,1,43-9061.00,"Office Clerks, General",Office Assistant,
1256,307.84167,1,13-2099.00,"Financial Specialists, All Other",Clerk – $40K!,
1257,164.37112,1,11-9131.00,Postmasters and Mail Superintendents,Client Care Services (Email-Writing) - Contact Centre;Tampines,
1258,59.38684,1,15-2051.01,Business Intelligence Analysts,Planning - Business Analyst,
1259,160.48221,1,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",Graduate Student Academic Coordinator,
1260,247.9632,1,25-1054.00,"Physics Teachers, Postsecondary",Entry-Level Cybersecurity Consultant: 2023,
1261,139.92416,1,47-4091.00,Segmental Pavers,Mécanicien industriel,
1262,124.69439,1,11-9141.00,"Property, Real Estate, and Community Association Managers",Head of Developer Relations (SE),
1263,139.92416,1,47-4091.00,Segmental Pavers,Mécanicien industriel,
1264,109.595,1,13-1199.04,Business Continuity Planners,Director of Business Development - Government Programs,
1265,135.04773,1,25-1054.00,"Physics Teachers, Postsecondary",PhD Candidate Physics or similar (f/m/x),
1266,227.90152,1,25-1031.00,"Architecture Teachers, Postsecondary",IBM 2023 Graduate Program - Brisbane,
1267,89.85899,1,15-1299.09,Information Technology Project Managers,Technical Communications and Intellectual Property Lead (ES),
1268,126.96854,1,15-1299.09,Information Technology Project Managers,Technical Specialist - Cloud Endpoint,
1269,99.10358,1,13-1199.07,Security Management Specialists,Partner Strategy Lead Security,
1270,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1271,182.52768,1,11-9199.01,Regulatory Affairs Managers,Senior Consultant / Manager Quantitatives Risikomanagement (m/w/d) in Köln,
1272,211.48935,1,11-9171.00,Funeral Home Managers,CRM Manager (Inhouse) (m/w/d) in Mannheim,
1273,158.72047,1,25-9049.00,"Teaching Assistants, All Other",Agiler Coach / Technical Coach (all genders),
1274,137.58481,1,15-1243.00,Database Architects,Cloud Solution Architect | Data & Analytics,
1275,133.18042,1,13-2082.00,Tax Preparers,(Junior) Project Manager (PMO) - Tax (m/w/d),
1276,172.80814,1,43-4141.00,New Accounts Clerks,Supporting next generation workforce - Manager,
1277,159.9432,1,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Postdoctoraal onderzoeker voor kansrijke interventies: Effecten van Close reading - Goud,
1278,125.01314,1,31-1122.00,Personal Care Aides,Personal Device Manager,
1279,232.73972,1,27-1021.00,Commercial and Industrial Designers,Werkstudent - Delivery Excellence Consulting (m/w/d) in Stuttgart,
1280,174.06767,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",Juniorprofessur (m/w/d) für Quantum Learning & Algorithms,
1281,103.2682,1,11-2022.00,Sales Managers,Sales Manager Governmental Systems (m/f/d),
1282,128.69876,1,17-3026.01,Nanotechnology Engineering Technologists and Technicians,"Research Assistant, Electronics / Optoelectronics Engineer, Centre for Quantum Technologies",
1283,166.17496,1,29-2011.04,Histotechnologists,Higher Research Scientist in Quantum Technologies,
1284,96.1304,1,11-3051.00,Industrial Production Managers,General Labourer/Warehouse Worker,
1285,219.43225,1,25-1054.00,"Physics Teachers, Postsecondary",Quantum Technologies PhD Scholarships,
1286,165.2069,1,33-3011.00,Bailiffs,Adjoint administratif – aucun anglais requis,
1287,78.98836,1,11-1011.00,Chief Executives,Executive Assistant,
1288,261.58353,1,13-2099.00,"Financial Specialists, All Other",Accounts Payable Technician – Up to $48K + Benefits!,
1289,89.60797,1,15-2031.00,Operations Research Analysts,Research & Development Support Specialist,
1290,214.89691,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",2023 Internship: Data Scientist,
1291,114.431114,1,13-1151.00,Training and Development Specialists,Spécialiste en acquisition de talent,
1292,316.1577,1,43-4141.00,New Accounts Clerks,Accounts Receivable Manager – $85K to $100K per year,
1293,126.96854,1,15-1299.09,Information Technology Project Managers,Technical Specialist - Cloud Endpoint,
1294,99.10358,1,13-1199.07,Security Management Specialists,Partner Strategy Lead Security,
1295,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1296,182.52768,1,11-9199.01,Regulatory Affairs Managers,Senior Consultant / Manager Quantitatives Risikomanagement (m/w/d) in Köln,
1297,211.48935,1,11-9171.00,Funeral Home Managers,CRM Manager (Inhouse) (m/w/d) in Mannheim,
1298,158.72047,1,25-9049.00,"Teaching Assistants, All Other",Agiler Coach / Technical Coach (all genders),
1299,137.58481,1,15-1243.00,Database Architects,Cloud Solution Architect | Data & Analytics,
1300,133.18042,1,13-2082.00,Tax Preparers,(Junior) Project Manager (PMO) - Tax (m/w/d),
1301,172.80814,1,43-4141.00,New Accounts Clerks,Supporting next generation workforce - Manager,
1302,159.9432,1,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Postdoctoraal onderzoeker voor kansrijke interventies: Effecten van Close reading - Goud,
1303,125.01314,1,31-1122.00,Personal Care Aides,Personal Device Manager,
1304,232.73972,1,27-1021.00,Commercial and Industrial Designers,Werkstudent - Delivery Excellence Consulting (m/w/d) in Stuttgart,
1305,174.06767,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",Juniorprofessur (m/w/d) für Quantum Learning & Algorithms,
1306,103.2682,1,11-2022.00,Sales Managers,Sales Manager Governmental Systems (m/f/d),
1307,128.69876,1,17-3026.01,Nanotechnology Engineering Technologists and Technicians,"Research Assistant, Electronics / Optoelectronics Engineer, Centre for Quantum Technologies",
1308,166.17496,1,29-2011.04,Histotechnologists,Higher Research Scientist in Quantum Technologies,
1309,96.1304,1,11-3051.00,Industrial Production Managers,General Labourer/Warehouse Worker,
1310,219.43225,1,25-1054.00,"Physics Teachers, Postsecondary",Quantum Technologies PhD Scholarships,
1311,165.2069,1,33-3011.00,Bailiffs,Adjoint administratif – aucun anglais requis,
1312,78.98836,1,11-1011.00,Chief Executives,Executive Assistant,
1313,261.58353,1,13-2099.00,"Financial Specialists, All Other",Accounts Payable Technician – Up to $48K + Benefits!,
1314,89.60797,1,15-2031.00,Operations Research Analysts,Research & Development Support Specialist,
1315,214.89691,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",2023 Internship: Data Scientist,
1316,114.431114,1,13-1151.00,Training and Development Specialists,Spécialiste en acquisition de talent,
1317,316.1577,1,43-4141.00,New Accounts Clerks,Accounts Receivable Manager – $85K to $100K per year,
1318,155.97,1,27-3099.00,"Media and Communication Workers, All Other",Consultant im agilen Projektmanagement (all genders),
1319,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1320,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1321,190.72775,1,13-2053.00,Insurance Underwriters,Analyst/Consultant Strategy & Cloud / Human Capital (m/w/d) in Düsseldorf,
1322,140.58734,1,27-3099.00,"Media and Communication Workers, All Other",Netzplaner Telekommunikation (all genders),
1323,212.4231,1,15-1241.00,Computer Network Architects,Microsoft Quereinstieg für Berufserfahrene (m/w/d) in München,
1324,137.58481,1,15-1243.00,Database Architects,Cloud Solution Architect | Data & Analytics,
1325,129.09747,1,27-3099.00,"Media and Communication Workers, All Other",Consultant Energiespeicher / Batterie (all genders),
1326,230.22125,1,13-1199.04,Business Continuity Planners,Modern Work Go To Market Lead (Microsoft 365) - Ireland,
1327,149.96567,1,27-3099.00,"Media and Communication Workers, All Other",Consultant Energiepolitik (all genders),
1328,224.00581,1,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","Amazon Customer Service Associate – bilingual Swedish and English, part-time 32h",
1329,137.58481,1,15-1243.00,Database Architects,Cloud Solution Architect | Data & Analytics,
1330,232.71254,1,13-2031.00,Budget Analysts,2022 package Consultant - Associates Consultant,
1331,141.49161,1,27-2012.03,Media Programming Directors,Brand Partner Specialist,
1332,35.995796,1,11-3031.00,Financial Managers,Financial Advisor,
1333,260.284,1,47-2151.00,Pipelayers,量子操作系统软件研发团队实习生,
1334,225.11426,1,25-1054.00,"Physics Teachers, Postsecondary","Student Researcher, MS, 2023",
1335,169.21104,1,15-1221.00,Computer and Information Research Scientists,Staff / Senior Quantum Applications and Solutions Scientist,
1336,44.142033,1,17-2071.00,Electrical Engineers,Electrical Tech,
1337,91.55768,1,19-4099.01,Quality Control Analysts,Auditeur,
1338,70.837006,1,17-2199.07,Photonics Engineers,Quantum Optics Engineer,
1339,64.66529,1,27-3042.00,Technical Writers,Technical Support Specialist,
1340,143.97305,1,11-9199.01,Regulatory Affairs Managers,Adjoint administratif,
1341,140.3328,1,13-2041.00,Credit Analysts,Various Accounting Roles Available!,
1342,169.55223,1,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other",Software Engineer for Cloud Native Research Applications (all genders) Full-time | limited,
1343,155.97,1,27-3099.00,"Media and Communication Workers, All Other",Consultant im agilen Projektmanagement (all genders),
1344,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1345,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1346,190.72775,1,13-2053.00,Insurance Underwriters,Analyst/Consultant Strategy & Cloud / Human Capital (m/w/d) in Düsseldorf,
1347,140.58734,1,27-3099.00,"Media and Communication Workers, All Other",Netzplaner Telekommunikation (all genders),
1348,212.4231,1,15-1241.00,Computer Network Architects,Microsoft Quereinstieg für Berufserfahrene (m/w/d) in München,
1349,137.58481,1,15-1243.00,Database Architects,Cloud Solution Architect | Data & Analytics,
1350,129.09747,1,27-3099.00,"Media and Communication Workers, All Other",Consultant Energiespeicher / Batterie (all genders),
1351,230.22125,1,13-1199.04,Business Continuity Planners,Modern Work Go To Market Lead (Microsoft 365) - Ireland,
1352,149.96567,1,27-3099.00,"Media and Communication Workers, All Other",Consultant Energiepolitik (all genders),
1353,224.00581,1,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","Amazon Customer Service Associate – bilingual Swedish and English, part-time 32h",
1354,137.58481,1,15-1243.00,Database Architects,Cloud Solution Architect | Data & Analytics,
1355,232.71254,1,13-2031.00,Budget Analysts,2022 package Consultant - Associates Consultant,
1356,141.49161,1,27-2012.03,Media Programming Directors,Brand Partner Specialist,
1357,35.995796,1,11-3031.00,Financial Managers,Financial Advisor,
1358,260.284,1,47-2151.00,Pipelayers,量子操作系统软件研发团队实习生,
1359,225.11426,1,25-1054.00,"Physics Teachers, Postsecondary","Student Researcher, MS, 2023",
1360,169.21104,1,15-1221.00,Computer and Information Research Scientists,Staff / Senior Quantum Applications and Solutions Scientist,
1361,44.142033,1,17-2071.00,Electrical Engineers,Electrical Tech,
1362,91.55768,1,19-4099.01,Quality Control Analysts,Auditeur,
1363,70.837006,1,17-2199.07,Photonics Engineers,Quantum Optics Engineer,
1364,64.66529,1,27-3042.00,Technical Writers,Technical Support Specialist,
1365,143.97305,1,11-9199.01,Regulatory Affairs Managers,Adjoint administratif,
1366,140.3328,1,13-2041.00,Credit Analysts,Various Accounting Roles Available!,
1367,169.55223,1,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other",Software Engineer for Cloud Native Research Applications (all genders) Full-time | limited,
1368,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1369,156.61894,1,27-3099.00,"Media and Communication Workers, All Other",Ingenieur kerntechnische Entsorgung (all genders),
1370,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1371,176.25862,1,27-2012.05,Media Technical Directors/Managers,CRM Manager (Inhouse) (m/w/d) in Köln,
1372,176.72232,1,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Analyst/Consultant Workforce Transformation / Human Capital (m/w/d) in Hannover,
1373,146.91995,1,53-3099.00,"Motor Vehicle Operators, All Other",Praktikum Elektromobilität Automotive (all genders),
1374,123.70948,1,15-1255.00,Web and Digital Interface Designers,Werkstudent (m/w/d) Digital Transformation Consulting - Organizational Change,
1375,194.79283,1,13-2082.00,Tax Preparers,(Junior) Project Manager (PMO) - Tax (m/w/d) in Düsseldorf,
1376,137.58481,1,15-1243.00,Database Architects,Cloud Solution Architect | Data & Analytics,
1377,167.02426,1,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Senior Kundenservicemitarbeiter (m/w/d) im Verteilzentrum Erfurt, Delivery Station Liaison",
1378,151.96472,1,47-2072.00,Pile Driver Operators,Pursuit Engineer,
1379,161.84776,1,29-2011.01,Cytogenetic Technologists,Technischer Redakteur (m/w/d),
1380,222.63718,1,43-4141.00,New Accounts Clerks,September 2023 Start Business Development Graduate Development Programme (GDP),
1381,226.66109,1,43-4141.00,New Accounts Clerks,Designer - 2023 Entry Level Sales,
1382,97.76149,1,17-2112.00,Industrial Engineers,PLC Engineer,
1383,97.805756,1,19-4099.01,Quality Control Analysts,Risk Analyst,
1384,83.10628,1,11-3031.00,Financial Managers,Account Executive,
1385,98.47643,1,17-2199.07,Photonics Engineers,Quantum Device Modeling Engineer,
1386,125.50589,1,11-9199.01,Regulatory Affairs Managers,Head of Developer Relations (DE),
1387,147.02776,1,43-4061.00,"Eligibility Interviewers, Government Programs",Entry Level - Associate Data Scientist (Federal),
1388,166.88248,1,19-2099.01,Remote Sensing Scientists and Technologists,Researcher(All Level) - AI for Science,
1389,114.360306,1,13-2031.00,Budget Analysts,FP&A Analyst – Pension and Bonus Plan,
1390,163.22708,1,25-1064.00,"Geography Teachers, Postsecondary",Intern- Geo Analytics,
1391,209.07436,1,25-1054.00,"Physics Teachers, Postsecondary",Postdoc position in thermodynamics of small systems and quantum thermodynamics at Zhejiang University,
1392,145.76024,1,15-1299.09,Information Technology Project Managers,Quantum Cluster Development Manager,
1393,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1394,156.61894,1,27-3099.00,"Media and Communication Workers, All Other",Ingenieur kerntechnische Entsorgung (all genders),
1395,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
1396,176.25862,1,27-2012.05,Media Technical Directors/Managers,CRM Manager (Inhouse) (m/w/d) in Köln,
1397,176.72232,1,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Analyst/Consultant Workforce Transformation / Human Capital (m/w/d) in Hannover,
1398,146.91992,1,53-3099.00,"Motor Vehicle Operators, All Other",Praktikum Elektromobilität Automotive (all genders),
1399,123.70948,1,15-1255.00,Web and Digital Interface Designers,Werkstudent (m/w/d) Digital Transformation Consulting - Organizational Change,
1400,194.79283,1,13-2082.00,Tax Preparers,(Junior) Project Manager (PMO) - Tax (m/w/d) in Düsseldorf,
1401,137.58481,1,15-1243.00,Database Architects,Cloud Solution Architect | Data & Analytics,
1402,167.02426,1,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Senior Kundenservicemitarbeiter (m/w/d) im Verteilzentrum Erfurt, Delivery Station Liaison",
1403,151.96472,1,47-2072.00,Pile Driver Operators,Pursuit Engineer,
1404,161.84776,1,29-2011.01,Cytogenetic Technologists,Technischer Redakteur (m/w/d),
1405,222.63718,1,43-4141.00,New Accounts Clerks,September 2023 Start Business Development Graduate Development Programme (GDP),
1406,226.66109,1,43-4141.00,New Accounts Clerks,Designer - 2023 Entry Level Sales,
1407,97.76149,1,17-2112.00,Industrial Engineers,PLC Engineer,
1408,97.805756,1,19-4099.01,Quality Control Analysts,Risk Analyst,
1409,83.10628,1,11-3031.00,Financial Managers,Account Executive,
