,code,general
4438,15-1211.01,
4439,15-1211.01,
4440,15-1211.01,
4441,15-1211.01,
4442,15-1211.01,
4443,15-1211.01,Data base user interface and query software — Microsoft Access ; Structured query language SQL
4444,15-1211.01,Development environment software — Software development tools
4445,15-1211.01,Electronic mail software — Microsoft Outlook
4446,15-1211.01,Geographic information system — ESRI ArcGIS software
4447,15-1211.01,
4448,15-1211.01,Medical software — eClinicalWorks EHR software; Epic Systems ; MEDITECH software ; VISICU eICU Program
4449,15-1211.01,Object or component oriented development software — Microsoft SQL Server Reporting Services SSRS; Perl ; Python ; R
4450,15-1211.01,
4451,15-1211.01,
4452,15-1211.01,Presentation software — Microsoft PowerPoint
4453,15-1211.01,
4454,15-1211.01,
4455,15-1211.01,Spreadsheet software — Microsoft Excel
4456,15-1211.01,
4457,15-1211.01,
4458,29-9021.00,Accounting software — Billing software; NDCMedisoft; QMSoftware Receivables Management; Siemens Soarian Financials
4459,29-9021.00,Analytical or scientific software — IBM SPSS Statistics ; Minitab ; SAS statistical software; StataCorp Stata
4460,29-9021.00,Business intelligence and data analysis software — IBM Cognos Impromptu ; MicroStrategy ; Qlik Tech QlikView ; Tableau
4461,29-9021.00,
4462,29-9021.00,Categorization or classification software — 3M Encoder; American Medical Association CodeManager; Computerized indexing systems; DRG grouping software
4463,29-9021.00,
4464,29-9021.00,
4465,29-9021.00,Data base user interface and query software — Encoded archival system EAD; Microsoft Access ; Microsoft SQL Server ; Structured query language SQL
4466,29-9021.00,Desktop communications software — Eko
4467,29-9021.00,
4468,29-9021.00,Document management software — Hyland Software OnBase; IDX Systems Patient Chart Tracking; SoftMed ChartLocater; SoftMed ChartReserve
4469,29-9021.00,Electronic mail software — Email software; Microsoft Exchange ; Microsoft Outlook
4470,29-9021.00,
4471,29-9021.00,
4472,29-9021.00,
4473,29-9021.00,
4474,29-9021.00,
4475,29-9021.00,
4476,29-9021.00,Medical software — Epic Systems ; Healthcare common procedure coding system HCPCS ; Henry Schein Dentrix ; Medical condition coding software
4477,29-9021.00,
4478,29-9021.00,
4479,29-9021.00,
4480,29-9021.00,
4481,29-9021.00,
4482,29-9021.00,
4483,29-9021.00,
4484,29-9021.00,
4485,29-9021.00,
4486,29-9021.00,
4487,29-9021.00,
4488,29-9021.00,Voice recognition software — Cyber Records MediChart Express; ScanSoft Naturally Speaking; Speech recognition software; Voice dictation software
4489,29-9021.00,
4490,25-1071.00,Analytical or scientific software — IBM SPSS Statistics ; SAS statistical software
4491,25-1071.00,
4492,25-1071.00,
4493,25-1071.00,Computer based training software — Adobe Systems Adobe Presenter; Articulate Rapid E-Learning Studio; Blackboard Learn; Learning management system LMS
4494,25-1071.00,Data base user interface and query software — Blackboard software; EcoLogic ADAM Indoor Air Quality and Analytical Data Management; Microsoft Access
4495,25-1071.00,Electronic mail software — Email software; Microsoft Outlook
4496,25-1071.00,Geographic information system — Geographic information system GIS software
4497,25-1071.00,
4498,25-1071.00,Information retrieval or search software — DOC Cop; iParadigms Turnitin
4499,25-1071.00,
4500,25-1071.00,Medical software — Healthcare common procedure coding system HCPCS ; InteractElsevier Netter's 3D Interactive Anatomy; Medical condition coding software ; Medical procedure coding software
4501,25-1071.00,
4502,25-1071.00,
4503,25-1071.00,Optical character reader OCR or scanning software — Image scanning software
4504,25-1071.00,
4505,25-1071.00,Spreadsheet software — Microsoft Excel
4506,25-1071.00,Word processing software — Collaborative editing software; Google Docs ; Microsoft Word
4507,21-1022.00,
4508,21-1022.00,Data base user interface and query software — Command Systems ComServe; Database software ; Relational database software
4509,21-1022.00,Desktop publishing software — Adobe Systems Adobe PageMaker; Microsoft Publisher
4510,21-1022.00,Electronic mail software — Email software
4511,21-1022.00,Internet browser software — Web browser software
4512,21-1022.00,Medical software — Healthcare common procedure coding system HCPCS ; Medical procedure coding software; Medical records software; MEDITECH software
4513,21-1022.00,
4514,21-1022.00,Office suite software — Corel WordPerfect Office Suite; Microsoft Office
4515,21-1022.00,Presentation software — Information presentation software; Microsoft PowerPoint
4516,21-1022.00,Spreadsheet software — Microsoft Excel
4517,21-1022.00,Web page creation and editing software — Web page design and editing software
4518,21-1022.00,Word processing software — Microsoft Word
4519,49-9021.00,Computer aided design CAD software — Autodesk AutoCAD ; HVAC tools software
4520,49-9021.00,
4521,49-9021.00,Data base user interface and query software — Data logging software; Database software
4522,49-9021.00,Document management software — Adobe Systems Adobe Acrobat
4523,49-9021.00,Electronic mail software — IBM Notes ; Microsoft Exchange ; Microsoft Outlook
4524,49-9021.00,
4525,49-9021.00,Facilities management software — Computerized maintenance management system CMMS; Facility energy management software; Johnson Controls Metasys; ManagerPlus
4526,49-9021.00,Graphics or photo imaging software — Graphics software
4527,49-9021.00,Industrial control software — Alerton Ascent Compass; Building automation software; Honeywell WEBs-N4; Siemens APOGEE Building Automation Software
4528,49-9021.00,
4529,49-9021.00,
4530,49-9021.00,Presentation software — Microsoft PowerPoint
4531,49-9021.00,Spreadsheet software — Microsoft Excel
4532,49-9021.00,Word processing software — Atlas Construction Business Forms; Microsoft Word
4533,53-3032.00,
4534,53-3032.00,Data base user interface and query software — ddlsoftware.com drivers daily log program DDL; Fog Line Software Truckn Pro; TruckersHelper
4535,53-3032.00,Desktop communications software — Eko
4536,53-3032.00,Electronic mail software — Microsoft Outlook
4537,53-3032.00,Enterprise resource planning ERP software — SAP business and customer relations management software
4538,53-3032.00,Inventory management software — Computerized inventory tracking software; Inventory tracking software
4539,53-3032.00,
4540,53-3032.00,Office suite software — Microsoft Office
4541,53-3032.00,
4542,53-3032.00,Route navigation software — ALK Technologies PC*Miler; MarcoSoft Quo Vadis
4543,53-3032.00,Spreadsheet software — Microsoft Excel
4544,53-3032.00,
4545,53-3032.00,Video creation and editing software — YouTube
4546,53-3032.00,Word processing software — 3M Post-it App; Evernote; Microsoft Word
4547,47-3011.00,Accounting software — Intuit QuickBooks
4548,47-3011.00,
4549,47-3011.00,Cloud-based data access and sharing software — Microsoft SharePoint
4550,47-3011.00,Computer aided design CAD software — Autodesk Revit ; Computer aided design and drafting CADD software; EasyCAD Iris 2D; TileGem
4551,47-3011.00,Data base user interface and query software — Aya Associates Comp-U-Floor; Microsoft Access
4552,47-3011.00,Graphics or photo imaging software — Adobe Systems Adobe Fireworks
4553,47-3011.00,Office suite software — Microsoft Office
4554,47-3011.00,Presentation software — Microsoft PowerPoint
4555,47-3011.00,
4556,47-3011.00,Project management software — CPR Visual Estimator; Daystar iStructural.com; Measure Square FloorEstimate Pro; RISA Technologies RISAMasonry
4557,47-3011.00,Spreadsheet software — Microsoft Excel
4558,47-3011.00,Word processing software — Microsoft Word
4559,47-3012.00,Accounting software — Intuit QuickBooks ; Job costing software; Quicken
4560,47-3012.00,
4561,47-3012.00,
4562,47-3012.00,Customer relationship management CRM software — Salesforce software
4563,47-3012.00,Data base user interface and query software — Microsoft Access ; Oracle software
4564,47-3012.00,Electronic mail software — Microsoft Outlook
4565,47-3012.00,Enterprise resource planning ERP software — SAP business and customer relations management software
4566,47-3012.00,Office suite software — Microsoft Office
4567,47-3012.00,Operating system software — Linux ; Microsoft Windows ; UNIX
4568,47-3012.00,Presentation software — Microsoft PowerPoint
4569,47-3012.00,Project management software — Bosch Punch List; Cost estimating software; Craftsman CD Estimator; Turtle Creek Software Goldenseal
4570,47-3012.00,Spreadsheet software — Microsoft Excel
4571,47-3012.00,
4572,49-9098.00,Computer aided design CAD software — HVAC tools software
4573,49-9098.00,Data base user interface and query software — Data logging software
4574,49-9098.00,Electronic mail software — Microsoft Outlook
4575,49-9098.00,
4576,49-9098.00,Facilities management software — Facility energy management software
4577,49-9098.00,Industrial control software — Building automation software
4578,49-9098.00,Office suite software — Microsoft Office
4579,49-9098.00,Operating system software — Microsoft Windows
4580,49-9098.00,Presentation software — Microsoft PowerPoint
4581,49-9098.00,Spreadsheet software — Microsoft Excel
4582,49-9098.00,Word processing software — Atlas Construction Business Forms; Microsoft Word
4583,19-3093.00,Analytical or scientific software — IBM SPSS Statistics ; Statistical analysis software
4584,19-3093.00,
4585,19-3093.00,Data base management system software — Database management systems; Relational database management system RDMS
4586,19-3093.00,Data base user interface and query software — Gutenberg-e; Microsoft Access ; Reference management software; Structured query language SQL
4587,19-3093.00,
4588,19-3093.00,Desktop publishing software — Adobe Systems Adobe InDesign ; QuarkXPress
4589,19-3093.00,Document management software — Adobe Systems Adobe Acrobat ; Web Scrapbook
4590,19-3093.00,
4591,19-3093.00,
4592,19-3093.00,Geographic information system — ESRI ArcGIS software ; Geographic information system GIS software
4593,19-3093.00,
4594,19-3093.00,
4595,19-3093.00,Information retrieval or search software — Archival databases; ArchiveGrid; Searchable online catalogs; Smithsonian Institution digital archives
4596,19-3093.00,Internet browser software — Page markers; Web browser software
4597,19-3093.00,
4598,19-3093.00,
4599,19-3093.00,
4600,19-3093.00,
4601,19-3093.00,Presentation software — Microsoft PowerPoint
4602,19-3093.00,
4603,19-3093.00,
4604,19-3093.00,
4605,19-3093.00,Word processing software — Corel WordPerfect Office Suite; Microsoft Word
4606,25-1125.00,
4607,25-1125.00,Computer based training software — Blackboard Learn; Learning management system LMS; Moodle; Sakai CLE
4608,25-1125.00,
4609,25-1125.00,Electronic mail software — Email software; Microsoft Outlook
4610,25-1125.00,Geographic information system — Geographic information system GIS software
4611,25-1125.00,Information retrieval or search software — DOC Cop; iParadigms Turnitin
4612,25-1125.00,Internet browser software — Web browser software
4613,25-1125.00,
4614,25-1125.00,Office suite software — Microsoft Office
4615,25-1125.00,Optical character reader OCR or scanning software — Image scanning software
4616,25-1125.00,Presentation software — Microsoft PowerPoint
4617,25-1125.00,Spreadsheet software — Microsoft Excel
4618,25-1125.00,
4619,25-1125.00,Word processing software — Collaborative editing software; Google Docs ; Microsoft Word
4620,31-1121.00,Cloud-based data access and sharing software — Microsoft SharePoint
4621,31-1121.00,Customer relationship management CRM software — Salesforce software
4622,31-1121.00,
4623,31-1121.00,Data base user interface and query software — Microsoft Access ; Oracle software
4624,31-1121.00,Electronic mail software — Microsoft Exchange ; Microsoft Outlook
4625,31-1121.00,Enterprise resource planning ERP software — SAP business and customer relations management software
4626,31-1121.00,
4627,31-1121.00,Medical software — AIGHD OASIS
4628,31-1121.00,
4629,31-1121.00,Office suite software — Microsoft Office
4630,31-1121.00,Operating system software — Linux ; Microsoft Windows ; UNIX
4631,31-1121.00,
4632,31-1121.00,Spreadsheet software — Microsoft Excel
4633,31-1121.00,Video conferencing software — FaceTime
4634,31-1121.00,
4635,29-1229.02,Accounting software — Billing software
4636,29-1229.02,Electronic mail software — Email software
4637,29-1229.02,Information retrieval or search software — Medical reference software
4638,29-1229.02,Internet browser software — Web browser software
4639,29-1229.02,Medical software — Epic Systems ; Medical decision support software; Medical procedure coding software; MEDITECH software
4640,29-1229.02,
4641,29-1229.02,Office suite software — Microsoft Office
4642,29-1229.02,Presentation software — Microsoft PowerPoint
4643,29-1229.02,Spreadsheet software — Microsoft Excel
4644,29-1229.02,Voice recognition software
4645,29-1229.02,Word processing software — Microsoft Word
4646,43-4081.00,Data base user interface and query software — Incident tracking software; Yardi software
4647,43-4081.00,Desktop publishing software — Microsoft Publisher
4648,43-4081.00,Electronic mail software — Microsoft Outlook
